borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Queens,Flushing-South,02 Two Family Dwellings,1,6972,46,B1,78-03 164th Street,NA,11366,2,0,2,1995,1672,1950,1,B1,903500,2019-12-23T00:00:00Z
Queens,Flushing-South,02 Two Family Dwellings,1,6999,12,B1,76-14 170 Street,NA,11366,2,0,2,2945,1848,1950,1,B1,990000,2020-03-06T00:00:00Z
Queens,Flushing-South,02 Two Family Dwellings,1,7005,18,B3,77-21 169th Street,NA,11366,2,0,2,2850,1440,1940,1,B3,950000,2020-02-28T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6656,11,C0,70-37 153rd Street,NA,11367,3,0,3,1940,2080,1965,1,C0,1350000,2019-09-30T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6749,3,C0,157-14 65th Avenue,NA,11367,3,0,3,2010,2736,2018,1,C0,1710660,2019-05-17T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6835,1,C0,160-06 75th Road,NA,11366,3,0,3,3960,3000,1952,1,C0,1450000,2020-03-20T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6892,9,C0,61-51 164th Street,NA,11365,3,0,3,2000,3080,1980,1,C0,1275000,2020-01-16T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6893,58,C0,61-42 166th Street,NA,11365,3,0,3,3000,3265,1970,1,C0,675000,2019-12-13T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6893,60,C0,165-21 65th Avenue,NA,11365,3,0,3,2900,3265,1970,1,C0,500000,2019-12-20T00:00:00Z
Queens,Flushing-South,03 Three Family Dwellings,1,6893,63,C0,165-15 65th Avenue,NA,11365,3,0,3,2900,3265,1970,1,C0,1530000,2019-05-13T00:00:00Z
Queens,Flushing-South,07 Rentals - Walkup Apartments,2A,6835,12,C3,16028 75 Road,NA,11366,4,0,4,4189,3024,1952,2,C3,885000,2019-12-12T00:00:00Z
Queens,Flushing-South,07 Rentals - Walkup Apartments,2A,6836,42,C3,7607 160 Street,NA,11366,4,0,4,3644,3000,1952,2,C3,905000,2019-08-02T00:00:00Z
Queens,Flushing-South,07 Rentals - Walkup Apartments,2A,6836,42,C3,76-07 160th Street,NA,11366,4,0,4,3644,3000,1952,2,C3,900000,2019-12-17T00:00:00Z
Queens,Flushing-South,08 Rentals - Elevator Apartments,2,6800,15,D1,71-57 161 Street,NA,11365,11,0,11,5500,14240,2006,2,D1,4800000,2020-03-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2120,7,A5,61-01 102nd Street,NA,11374,1,0,1,1393,1020,1940,1,A5,650000,2019-05-08T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2122,67,A1,102-05 62nd Drive,NA,11375,1,0,1,1900,1536,1920,1,A1,750000,2019-12-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2124,17,A1,10212 63rd Avenue,NA,11375,1,0,1,3000,1440,1920,1,A1,1050000,2019-07-23T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2125,39,A5,102-41 63rd Drive,NA,11375,1,0,1,1441,1200,1940,1,A5,700000,2019-11-18T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2125,73,A5,102-28 63rd Road,NA,11375,1,0,1,1575,1530,1940,1,A5,860000,2019-06-24T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2145,16,A5,105-30 62nd Drive,NA,11375,1,0,1,1899,1224,1945,1,A5,848000,2020-03-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2145,24,A5,105-46 62nd Drive,NA,11375,1,0,1,1665,1224,1945,1,A5,250000,2019-05-20T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2146,22,A5,105-44 63rd Avenue,NA,11375,1,0,1,1600,960,1940,1,A5,710000,2019-11-06T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2162,164,A5,110-43 62nd Drive,NA,11375,1,0,1,1627,1472,1950,1,A5,750000,2019-07-10T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2170,53,A5,108-21 64th Road,NA,11375,1,0,1,2000,1500,1945,1,A5,990000,2019-11-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2173,19,A5,108-20 65th Road,NA,11375,1,0,1,2000,1974,1940,1,A5,950000,2019-10-29T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2174,48,A1,10835 66th Road,NA,11375,1,0,1,5000,2100,1940,1,A1,2180000,2019-06-04T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2175,50,A1,108-37 67th Avenue,NA,11375,1,0,1,4000,2288,1940,1,A1,1440000,2020-01-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2176,44,A3,108-39 67 Road,NA,11375,1,0,1,5000,1960,1940,1,A3,1530000,2019-06-28T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2177,42,A3,108-39 67th Drive,NA,11375,1,0,1,5000,1820,1935,1,A3,1925000,2019-10-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2177,52,A3,108-25 67th Drive,NA,11375,1,0,1,5000,1548,1935,1,A3,1400000,2019-09-09T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2179,52,A3,108-21 68 Road,NA,11375,1,0,1,5000,2250,1920,1,A3,1350000,2020-01-14T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2183,21,A5,110-30 63rd Drive,NA,11375,1,0,1,2200,1482,1945,1,A5,905000,2019-10-11T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2192,25,A3,110-40 67th Drive,NA,11375,1,0,1,6000,2964,1940,1,A3,2150000,2019-07-24T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2193,23,A3,110-38 68 Ave,NA,11375,1,0,1,5000,3230,1920,1,A3,2375000,2019-11-18T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2206,44,A3,112-13 68th Avenue,NA,11375,1,0,1,5000,2100,1935,1,A3,1675000,2020-04-07T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2207,52,A3,112-27 68th Road,NA,11375,1,0,1,5000,1560,1930,1,A3,1715000,2020-01-09T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2207,54,A3,112-23 68 Road,NA,11375,1,0,1,5000,1943,1930,1,A3,1520000,2020-03-17T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2217,18,A1,108-28 68th Road,NA,11375,1,0,1,5000,1595,1930,1,A1,1625000,2020-01-14T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2217,20,A1,108-34 68th Road,NA,11375,1,0,1,5000,1908,1940,1,A1,1800000,2019-10-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2221,30,A1,108-48 Jewel Ave,NA,11375,1,0,1,5000,1324,1915,1,A1,1775000,2019-08-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2227,44,A3,110-49 68th Drive,NA,11375,1,0,1,5000,2356,1940,1,A3,2000000,2019-06-26T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2230,16,A3,110-24 69th Road,NA,11375,1,0,1,8742,2679,1935,1,A3,2275000,2019-10-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,2243,39,A3,113-01 Jewel Avenue,NA,11375,1,0,1,4250,2080,1955,1,A3,1550000,2019-06-24T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3176,25,A1,70-06 Woodhaven Boulevard,NA,11374,1,0,1,2630,1440,1930,1,A1,320000,2020-04-30T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3176,28,A1,69-34 Woodhaven Blvd,NA,11374,1,0,1,2400,1440,1930,1,A1,630000,2019-09-11T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3178,19,A5,68-42 Alderton Street,NA,11374,1,0,1,2070,1476,1940,1,A5,875000,2019-07-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3178,42,A1,69-34 Alderton Street,NA,11374,1,0,1,4275,1328,1925,1,A1,860000,2019-05-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3178,50,A5,69-31 Trotting Course Lane,NA,11374,1,0,1,1755,1881,1960,1,A5,815000,2020-03-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3179,89,A1,69-47 Alderton Street,NA,11374,1,0,1,2600,1312,1910,1,A1,700000,2019-10-07T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3179,103,A1,6909 Alderton Street,NA,11374,1,0,1,2600,1312,1910,1,A1,30000,2019-08-08T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3184,27,A5,67-54 Ingram Street,NA,11375,1,0,1,2000,1760,1935,1,A5,928000,2019-08-09T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3185,17,A5,67-24 Harrow Street,NA,11375,1,0,1,2635,1703,1940,1,A5,995000,2020-02-20T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3185,17,A5,67-24 Harrow Street,NA,11375,1,0,1,2635,1703,1940,1,A5,814600,2019-08-21T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3186,26,A5,67-82 Groton Street,NA,11375,1,0,1,2133,1764,1940,1,A5,1350000,2019-10-08T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3186,39,A5,95-09 68th Avenue,NA,11375,1,0,1,1800,1483,1940,1,A5,1135000,2019-10-11T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3186,40,A5,95-07 68th Avenue,NA,11375,1,0,1,2300,1224,1940,1,A5,838000,2020-02-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3187,40,A5,96-07 68th Avenue,NA,11375,1,0,1,1800,1152,1940,1,A5,770000,2019-05-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3187,61,A5,67-59 Groton Street,NA,11375,1,0,1,2050,1648,1940,1,A5,1110000,2019-05-10T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3189,49,A5,67-101 Exeter,NA,11375,1,0,1,1800,1224,1930,1,A5,1075000,2019-10-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3190,70,A5,67-83 Dartmouth Street,NA,11375,1,0,1,1800,1224,1945,1,A5,958000,2019-08-19T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3191,27,A5,67-118 Burns Street,NA,11375,1,0,1,1800,1224,1940,1,A5,791000,2019-09-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3191,44,A5,67-107 Clyde Street,NA,11375,1,0,1,2200,1224,1940,1,A5,955000,2019-07-22T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3193,16,A1,68-30 Nansen Street,NA,11375,1,0,1,2000,930,1920,1,A1,725000,2020-02-18T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3193,24,A1,68-48 Nansen Street,NA,11375,1,0,1,2367,1411,1925,1,A1,710000,2019-10-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3193,45,A1,6811 Olcott Street,NA,11375,1,0,1,2600,1648,1925,1,A1,924500,2019-06-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3194,48,A1,68-37 Nansen Street,NA,11375,1,0,1,2408,1248,1920,1,A1,800000,2019-11-27T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3194,60,A1,68-13 Nansen Street,NA,11375,1,0,1,1942,930,1920,1,A1,635000,2019-09-04T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3195,5,A5,90-10 68th Avenue,NA,11375,1,0,1,2000,1408,1935,1,A5,1190000,2019-12-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3196,13,A1,68-14 Kessel Street,NA,11375,1,0,1,2342,1256,1920,1,A1,860000,2019-07-18T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3196,27,A1,68-42 Kessel Street,NA,11375,1,0,1,2342,1288,1920,1,A1,800000,2019-10-11T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3196,52,A1,6833 Loubet St,NA,11375,1,0,1,2342,1288,1920,1,A1,790000,2020-04-30T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3197,22,A5,68-34 Juno Street,NA,11375,1,0,1,1900,1536,1935,1,A5,1075000,2019-10-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3197,139,A5,93-07 69th Avenue,NA,11375,1,0,1,1800,1152,1935,1,A5,85000,2020-02-04T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3201,19,A5,68-28 Fleet Street,NA,11375,1,0,1,2000,1440,1925,1,A5,830000,2019-05-30T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3203,16,A5,6828 Dartmouth St,NA,11375,1,0,1,2500,1967,1925,1,A5,950000,2019-05-10T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3203,32,A5,68-54 Dartmouth Street,NA,11375,1,0,1,1800,1782,1925,1,A5,1250000,2019-12-17T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3204,21,A5,68-40 Clyde Street,NA,11375,1,0,1,1800,1638,1930,1,A5,1096800,2019-08-23T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3207,1,A1,89-16 69th Road,NA,11375,1,0,1,1892,1376,1930,1,A1,621185,2020-02-07T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3207,1,A1,89-16 69th Road,NA,11375,1,0,1,1892,1376,1930,1,A1,824639,2019-11-01T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3209,17,A1,6922 Manse Street,NA,11375,1,0,1,2633,1568,1930,1,A1,850000,2020-01-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3209,54,A1,69-27 Nansen Street,NA,11375,1,0,1,2367,1315,1930,1,A1,1030000,2020-01-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3211,21,A1,69-32 Kessel Street,NA,11375,1,0,1,4000,1768,1920,1,A1,1915000,2019-05-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3216,12,A3,6914 Fleet Street,NA,11375,1,0,1,3242,2434,1935,1,A3,1700000,2019-09-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3217,29,A3,69-50 Exeter Street,NA,11375,1,0,1,4400,2299,1925,1,A3,1600000,2020-04-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3217,46,A3,69-45 Fleet Street,NA,11375,1,0,1,3942,2035,1925,1,A3,1685000,2019-09-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3217,58,A3,69-21 Fleet Street,NA,11375,1,0,1,3942,2180,1925,1,A3,1670000,2020-01-22T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3218,8,A3,69-06 Dartmouth Street,NA,11375,1,0,1,4000,2655,1930,1,A3,1500000,2020-02-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3223,1,A1,93-02 70th Avenue,NA,11375,1,0,1,2500,1718,1930,1,A1,800000,2019-10-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3223,43,A5,70-49 Manse Street,NA,11375,1,0,1,2000,1414,1930,1,A5,820000,2019-05-03T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3224,59,A1,70-17 Loubet Street,NA,11375,1,0,1,2700,1280,1920,1,A1,940000,2019-11-27T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3228,8,A3,70-06 Groton Street,NA,11375,1,0,1,4000,2532,1925,1,A3,1710000,2019-05-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3228,33,A3,35 Groton Street,NA,11375,1,0,1,3553,1994,1925,1,A3,1850000,2020-03-30T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3228,43,A1,70-47 Harrow Street,NA,11375,1,0,1,2520,1525,1925,1,A1,1350000,2019-07-01T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3231,8,A3,77 Dartmouth Street,NA,11375,1,0,1,4899,2565,1925,1,A3,1999000,2019-09-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3234,100,A5,67-121 Burns Street,NA,11375,1,0,1,2340,1110,1930,1,A5,738000,2020-01-30T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3240,42,S1,103-25 Metropolitan Avenue,NA,11375,1,1,2,2000,1920,1920,1,S1,1275000,2020-02-24T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3247,17,A3,63 Groton Street,NA,11375,1,0,1,11520,4239,1920,1,A3,2920000,2020-01-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3248,21,A3,45 Olive Place,NA,11375,1,0,1,6640,3458,1925,1,A3,1160000,2020-03-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3249,39,A3,154 Slocum Crescent,NA,11375,1,0,1,2591,2048,1899,1,A3,1900000,2019-09-17T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3250,11,A3,54 Continental Avenue,NA,11375,1,0,1,4000,2456,1920,1,A3,2885000,2019-06-17T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3254,42,A5,51 Burns Street,NA,11375,1,0,1,1152,1401,1935,1,A5,1260000,2019-09-05T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3266,13,A1,72-16 Harrow Street,NA,11375,1,0,1,4000,2289,1935,1,A1,1640000,2019-09-20T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3266,43,A3,191 Ascan Avenue,NA,11375,1,0,1,11675,4545,1935,1,A3,340000,2019-05-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3266,50,A1,72-35 Ingram Street,NA,11375,1,0,1,4657,2310,1935,1,A1,1880000,2019-08-22T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3274,7,A5,82 Greenway Terrace,NA,11375,1,0,1,3255,4411,1925,1,A5,2704000,2019-06-05T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3276,10,A5,48 Slocum Crescent,NA,11375,1,0,1,1751,1765,1925,1,A5,1510000,2019-05-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3276,13,A5,42 Slocum Crescent,NA,11375,1,0,1,1751,1765,1925,1,A5,1855000,2020-03-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3276,14,A5,40 Slocum Crescent,NA,11375,1,0,1,1751,1765,1925,1,A5,1639000,2019-12-20T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3277,11,A5,98-24 Ascan Avenue,NA,11375,1,0,1,2250,1568,1935,1,A5,985000,2020-01-14T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3277,22,A5,99-18 Ascan Avenue,NA,11375,1,0,1,2250,1568,1935,1,A5,1188000,2019-10-22T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3277,40,A1,99-57 74th Avenue,NA,11375,1,0,1,3600,1572,1925,1,A1,1625000,2019-09-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3278,6,A5,99-12 74th Avenue,NA,11375,1,0,1,2250,2272,1940,1,A5,1175000,2019-06-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3279,47,A5,101-13 75th Road,NA,11375,1,0,1,2478,1568,1925,1,A5,845148,2020-03-05T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3280,3,A5,101-04 Ascan Avenue,NA,11375,1,0,1,2000,1200,1935,1,A5,1100000,2019-05-09T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3280,60,A5,73-17 Kessel Street,NA,11375,1,0,1,2000,1280,1935,1,A5,999888,2019-09-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3280,61,A5,73-15 Kessel Street,NA,11375,1,0,1,2000,1280,1935,1,A5,1153000,2019-07-26T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3281,23,A5,39 Ingram Street,NA,11375,1,0,1,1665,1665,1930,1,A5,1830000,2019-07-01T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3282,43,A3,60 Ingram Street,NA,11375,1,0,1,2867,2043,1920,1,A3,1735000,2019-08-09T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3283,13,A3,136 Ascan Avenue,NA,11375,1,0,1,5961,3306,1935,1,A3,2400000,2019-09-05T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3283,27,A5,57 Winter Street,NA,11375,1,0,1,2318,2118,1935,1,A5,1515000,2019-10-25T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3285,13,A5,102 Ascan Avenue,NA,11375,1,0,1,1746,2240,1935,1,A5,1890000,2019-07-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3286,1,A3,170 Greenway South,NA,11375,1,0,1,4853,3230,1935,1,A3,2350000,2020-03-18T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3286,9,A3,48 Summer Street,NA,11375,1,0,1,3800,2781,1935,1,A3,2180000,2020-04-21T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3287,6,A3,74 Ascan Avenue,NA,11375,1,0,1,5600,3245,1935,1,A3,2500000,2019-07-26T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3289,26,A3,47 Beechknoll Avenue,NA,11375,1,0,1,4600,2817,1935,1,A3,2001000,2019-10-07T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3291,63,A5,188 Burns Street,NA,11375,1,0,1,2138,1440,1935,1,A5,469000,2020-03-27T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3294,9,A5,111-18 75th Avenue,NA,11375,1,0,1,1782,1600,1925,1,A5,1610000,2020-02-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3294,9,A5,11118 75th Avenue,NA,11375,1,0,1,1782,1600,1925,1,A5,999000,2019-08-01T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3294,89,A5,111-01 75th Road,NA,11375,1,0,1,1986,1432,1935,1,A5,1575000,2020-02-05T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3296,12,A3,111 Whitson Street,NA,11375,1,0,1,6000,2207,1935,1,A3,1850000,2019-12-12T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3296,24,A3,147 Whitson Street,NA,11375,1,0,1,4750,3656,1930,1,A3,2125000,2019-05-20T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3297,31,A3,229 Greenway South,NA,11375,1,0,1,10310,3205,1930,1,A3,2980000,2020-01-22T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3298,1,A3,20 Norden Road,NA,11375,1,0,1,6000,3114,1920,1,A3,2360000,2019-10-07T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3298,12,A3,255 Greenway South,NA,11375,1,0,1,5963,2730,1920,1,A3,2960000,2019-11-19T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3298,26,A5,114-07 Union Turnpike,NA,11375,1,0,1,2835,1917,1940,1,A5,999000,2019-07-31T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3305,1,A3,254 Greenway North,NA,11375,1,0,1,12868,4234,1920,1,A3,2435000,2020-02-21T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3305,38,A5,116-41 Union Turnpike,NA,11375,1,0,1,3304,1889,1925,1,A5,850000,2020-03-11T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3308,18,A5,12 Overhill Road,NA,11375,1,0,1,3150,2535,1925,1,A5,2207000,2019-08-13T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3311,38,A5,52 Markwood Road,NA,11375,1,0,1,2974,2433,1925,1,A5,1400000,2020-01-16T00:00:00Z
Queens,Forest Hills,01 One Family Dwellings,1,3339,80,A3,75-33 Austin Street,NA,11375,1,0,1,2807,2478,1930,1,A3,1645000,2019-09-10T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,2170,13,B1,108-16 64th Avenue,NA,11375,2,0,2,2867,1700,1950,1,B1,900000,2019-11-06T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,2265,59,B2,75-43 113th Street,NA,11375,2,0,2,3500,2780,1930,1,B2,1600000,2020-01-17T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3180,66,B1,67-02 Selfridge Street,NA,11375,2,0,2,6700,2144,1950,1,B1,980000,2019-10-31T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3180,94,B1,67-50 Selfridge Street,NA,11375,2,0,2,2700,1890,1935,1,B1,1075000,2019-10-07T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3190,13,B1,67-72 Clyde Street,NA,11375,2,0,2,2200,1716,1945,1,B1,485000,2019-10-04T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3192,11,B1,68-63 Selfridge Street,NA,11375,2,0,2,3480,1938,1940,1,B1,790000,2020-03-16T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3192,15,B1,68-55 Selfridge Street,NA,11375,2,0,2,3096,1938,1940,1,B1,1095000,2019-08-13T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3192,35,B3,88-25 69th Avenue,NA,11375,2,0,2,3308,1360,1925,1,B3,900000,2019-06-17T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3205,43,B1,68-11 Clyde Street,NA,11375,2,0,2,2600,2394,1930,1,B1,1300000,2020-03-03T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3208,1,B3,89-02 69th Avenue,NA,11375,2,0,2,2200,1280,1925,1,B3,1200000,2019-10-25T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3209,8,B3,90-18 69th Avenue,NA,11375,2,0,2,2600,1360,1930,1,B3,1098500,2020-03-12T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3221,38,B3,92-19 71st Avenue,NA,11375,2,0,2,2496,1616,1930,1,B3,1095000,2019-05-28T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3221,39,B3,92-17 71 Avenue,NA,11375,2,0,2,2496,1296,1930,1,B3,999000,2019-09-03T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3240,35,B3,71-58 Nansen Street,NA,11375,2,0,2,2649,2106,1925,1,B3,1351000,2019-09-23T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3240,44,S2,103-21 Metropolitan Avenue,NA,11375,2,1,3,2000,2800,1920,1,S2,1350000,2020-03-11T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3261,62,B9,7240 Manse Street,NA,11375,2,0,2,1800,1836,1925,1,B9,712000,2019-10-07T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3263,29,B9,100-15 Ascan Avenue,NA,11375,2,0,2,1800,1836,1935,1,B9,1185000,2019-11-13T00:00:00Z
Queens,Forest Hills,02 Two Family Dwellings,1,3264,33,B9,101-07 Ascan Avenue,NA,11375,2,0,2,1800,1836,1935,1,B9,1250000,2019-10-18T00:00:00Z
